word,freq,rank,rel freq,log rank,log freq,log rel freq,trans
était,697,27,0.052413896826590464,1.4313637641589871,2.843232778098009,-1.2805535505173624,was
pas,695,28,0.052263498270416604,1.447158031342219,2.8419848045901137,-1.2818015240252578,not
pour,670,29,0.050383516318243345,1.462397997898956,2.826074802700826,-1.2977115259145453,for
comme,666,30,0.050082719205895625,1.4771212547196624,2.823474229170301,-1.3003120994450705,like
avait,663,31,0.04985712137163483,1.4913616938342726,2.8215135284047728,-1.3022728002105985,had
ses,607,32,0.04564596179876673,1.5051499783199058,2.7831886910752575,-1.340597637540114,his
on,602,33,0.04526996540833208,1.5185139398778873,2.7795964912578244,-1.3441898373575472,we
n',581,34,0.04369078056850654,1.5314789170422551,2.76417613239033,-1.3596101962250409,not'
par,555,35,0.04173559933824635,1.5440680443502754,2.744292983122676,-1.3794933454926954,through
tout,548,36,0.04120920439163784,1.556302500767287,2.738780558484369,-1.3850057701310026,all
plus,537,37,0.040382012332681606,1.5682017240669948,2.7299742856995555,-1.3938120429158163,more
est,505,38,0.03797563543389983,1.57978359661681,2.7032913781186614,-1.4204949504967104,is
avec,468,39,0.035193262144683414,1.591064607026499,2.6702458530741238,-1.4535404755412478,with
vous,445,40,0.033463678748684014,1.6020599913279623,2.648360010980931,-1.4754263176344402,you
ce,427,41,0.03211009174311927,1.6127838567197355,2.6304278750250236,-1.493358453590348,this
y,425,42,0.03195969318694541,1.6232492903979003,2.6283889300503116,-1.4953973985650602,Y
mais,418,43,0.031433298240336895,1.6334684555795864,2.621176281775035,-1.5026100468403365,corn
je,407,44,0.030606106181380658,1.6434526764861872,2.6095944092252195,-1.5141919193901516,I
c',406,45,0.030530906903293728,1.6532125137753435,2.608526033577194,-1.5152602950381777,vs'
emma,372,46,0.027974131448338095,1.6627578316815739,2.5705429398818973,-1.5532433887334742,Emma
si,327,47,0.02459016393442623,1.6720978579357173,2.514547752660286,-1.6092385759550856,if
charles,317,48,0.023838171153556926,1.6812412373755872,2.501059262217751,-1.62272706639762,charles
bien,313,49,0.023537374041209206,1.6901960800285134,2.4955443375464483,-1.6282419910689232,good
ils,305,50,0.022935779816513763,1.6989700043360185,2.484299839346786,-1.6394864892685859,they
où,293,51,0.022033388479470596,1.7075701760979363,2.4668676203541096,-1.6569187082612622,or
puis,261,52,0.019627011580688827,1.716003343634799,2.416640507338281,-1.7071458212770907,then
dit,260,53,0.019551812302601897,1.724275869600789,2.4149733479708178,-1.7088129806445538,said
même,244,54,0.01834862385321101,1.7323937598229684,2.387389826338729,-1.7363965022766423,same
-il,236,55,0.017747029628515567,1.7403626894942439,2.3729120029701067,-1.7508743256452652,-he
madame,236,56,0.017747029628515567,1.7481880270062005,2.3729120029701067,-1.7508743256452652,Mrs
sans,229,57,0.017220634681907054,1.7558748556724912,2.359835482339888,-1.7639508462754836,without
quand,228,58,0.017145435403820124,1.7634279935629371,2.3579348470004535,-1.7658514816149178,when
cette,227,59,0.017070236125733194,1.7708520116421442,2.3560258571931225,-1.7677604714222488,this
aux,219,60,0.01646864190103775,1.7781512503836434,2.340444114840118,-1.7833422137752533,of
m.,216,61,0.01624304406677696,1.785329835010767,2.3344537511509307,-1.7893325774644406,m.
bovary,212,62,0.015942246954429237,1.7923916894982537,2.326335860928751,-1.7974504676866203,bovary
j',212,63,0.015942246954429237,1.7993405494535815,2.326335860928751,-1.7974504676866203,I
-elle,198,64,0.014889457061212212,1.8061799739838869,2.296665190261531,-1.8271211383538406,-she
ou,194,65,0.01458865994886449,1.8129133566428552,2.287801729930226,-1.8359845986851455,Where
tu,194,66,0.01458865994886449,1.8195439355418683,2.287801729930226,-1.8359845986851455,you
autre,193,67,0.01451346067077756,1.8260748027008262,2.2855573090077734,-1.8382290196075979,other
sous,192,68,0.01443826139269063,1.8325089127062362,2.2833012287035492,-1.840485099911822,under
quelque,184,69,0.013836667167995188,1.8388490907372552,2.2648178230095364,-1.8589685056058352,some
tous,177,70,0.013310272221386674,1.845098040014257,2.2479732663618064,-1.8758130622535651,all
leur,174,71,0.013084674387125884,1.851258348719075,2.2405492482825995,-1.8832370803327718,their
ces,172,72,0.012934275830952023,1.8573324964312683,2.2355284469075487,-1.8882578817078228,those
donc,169,73,0.012708677996691231,1.8633228601204557,2.2278867046136734,-1.895899624001698,so
faire,167,74,0.012558279440517371,1.8692317197309762,2.2227164711475833,-1.9010698574677882,to do
homais,167,75,0.012558279440517371,1.8750612633916997,2.2227164711475833,-1.9010698574677882,homays
alors,166,76,0.012483080162430441,1.8808135922807911,2.220108088040055,-1.9036782405753163,so
peu,165,77,0.01240788088434351,1.8864907251724818,2.217483944213906,-1.9063023844014655,little
a,163,78,0.01225748232816965,1.8920946026904801,2.2121876044039577,-1.9115987242114139,To
encore,153,79,0.011505489547300346,1.8976270912904412,2.1846914308175984,-1.9390948977977729,Again
fut,151,80,0.011355090991126485,1.9030899869919433,2.1789769472931693,-1.9448093813222023,was
vers,144,81,0.010828696044517973,1.9084850188786497,2.1583624920952493,-1.965423836520122,toward
fit,143,82,0.010753496766431041,1.9138138523837167,2.1553360374650614,-1.96845029115031,fit
rien,143,83,0.010753496766431041,1.919078092376074,2.1553360374650614,-1.96845029115031,nothing
jusqu',142,84,0.010678297488344111,1.9242792860618814,2.1522883443830563,-1.971497984232315,up-to-date
léon,140,85,0.010527898932170252,1.9294189257142926,2.1461280356782377,-1.9776582929371338,leon
chez,137,86,0.01030230109790946,1.9344984512435675,2.1367205671564067,-1.9870657614589649,at the house of
là,136,87,0.01022710181982253,1.9395192526186182,2.1335389083702174,-1.9902474202451539,the
leurs,136,88,0.01022710181982253,1.9444826721501687,2.1335389083702174,-1.9902474202451539,their
tête,133,89,0.010001503985561738,1.9493900066449126,2.123851640967086,-1.999934687648286,head
contre,132,90,0.009926304707474808,1.9542425094393248,2.1205739312058496,-2.0032123974095217,versus
fois,132,91,0.009926304707474808,1.9590413923210932,2.1205739312058496,-2.0032123974095217,times
yeux,131,92,0.009851105429387878,1.9637878273455551,2.117271295655764,-2.0065150329596078,eyes
ah,131,93,0.009851105429387878,1.968482948553935,2.117271295655764,-2.0065150329596078,ah
rodolphe,130,94,0.009775906151300948,1.9731278535996983,2.1139433523068365,-2.009842976308535,rodolphe
nous,128,95,0.009625507595127087,1.9777236052888476,2.107209969647868,-2.0165763589675034,we
entre,128,96,0.009625507595127087,1.9822712330395682,2.107209969647868,-2.0165763589675034,Between
enfin,126,97,0.009475109038953227,1.9867717342662448,2.1003705451175625,-2.023415783497809,finally
ai,126,98,0.009475109038953227,1.9912260756924949,2.1003705451175625,-2.023415783497809,have
car,125,99,0.009399909760866295,1.9956351945975497,2.0969100130080562,-2.0268763156073155,because
femme,124,100,0.009324710482779365,2.0,2.093421685162235,-2.0303646434531366,women
après,123,101,0.009249511204692435,2.0043213737826426,2.0899051114393976,-2.0338812171759737,after
toujours,122,102,0.009174311926605505,2.008600171761917,2.086359830674748,-2.0374264979406234,always
devant,117,103,0.008798315536170854,2.012837224705172,2.0681858617461617,-2.05560046686921,before
temps,116,104,0.008723116258083922,2.0170333392987803,2.064457989226918,-2.059328339388453,time
point,115,105,0.008647916979996992,2.021189299069938,2.0606978403536114,-2.06308848826176,point
voir,114,106,0.008572717701910062,2.02530586526477,2.0569048513364723,-2.066881477278899,see
homme,112,107,0.0084223191457362,2.0293837776852093,2.049218022670181,-2.0745683059451903,man
autres,110,108,0.00827192058956234,2.0334237554869494,2.041392685158225,-2.0823936434571464,others
dont,109,109,0.00819672131147541,2.0374264979406234,2.0374264979406234,-2.086359830674748,of which
chose,107,110,0.008046322755301549,2.041392685158225,2.0293837776852093,-2.094402550930162,thing
étaient,107,111,0.008046322755301549,2.045322978786657,2.0293837776852093,-2.094402550930162,were
disait,106,112,0.007971123477214619,2.049218022670181,2.02530586526477,-2.0984804633506013,said
toutes,105,113,0.007895924199127689,2.0530784434834195,2.021189299069938,-2.1025970295454335,all
jour,105,114,0.007895924199127689,2.0569048513364723,2.021189299069938,-2.1025970295454335,day
cependant,103,115,0.007745525642953828,2.0606978403536114,2.012837224705172,-2.1109491039101993,However
-t,103,116,0.007745525642953828,2.064457989226918,2.012837224705172,-2.1109491039101993,-T
me,102,117,0.007670326364866897,2.0681858617461617,2.008600171761917,-2.1151861568534542,me
faisait,102,118,0.007670326364866897,2.0718820073061255,2.008600171761917,-2.1151861568534542,made
fait,101,119,0.007595127086779967,2.0755469613925306,2.0043213737826426,-2.119464954832729,made
être,100,120,0.007519927808693036,2.0791812460476247,2.0,-2.1237863286153718,to be
non,100,121,0.007519927808693036,2.08278537031645,2.0,-2.1237863286153718,no
m',100,122,0.007519927808693036,2.086359830674748,2.0,-2.1237863286153718,m '
fort,99,123,0.007444728530606106,2.0899051114393976,1.9956351945975497,-2.1281511340178216,strong
avoir,99,124,0.007444728530606106,2.093421685162235,1.9956351945975497,-2.1281511340178216,to have
toute,98,125,0.007369529252519176,2.0969100130080562,1.9912260756924949,-2.1325602529228767,all
porte,97,126,0.007294329974432245,2.1003705451175625,1.9867717342662448,-2.137014594349127,door
mère,97,127,0.007294329974432245,2.103803720955957,1.9867717342662448,-2.137014594349127,mother
pharmacien,96,128,0.007219130696345315,2.107209969647868,1.9822712330395682,-2.1415150955758033,pharmacist
coup,95,129,0.007143931418258385,2.110589710299249,1.9777236052888476,-2.1460627233265237,cut
bas,94,130,0.007068732140171455,2.1139433523068365,1.9731278535996983,-2.150658475015673,low
reprit,92,131,0.006918333583997594,2.117271295655764,1.9637878273455551,-2.159998501269816,resumed
bras,92,132,0.006918333583997594,2.1205739312058496,1.9637878273455551,-2.159998501269816,arm
grand,91,133,0.006843134305910663,2.123851640967086,1.9590413923210932,-2.1647449362942783,big
cela,91,134,0.006843134305910663,2.1271047983648073,1.9590413923210932,-2.1647449362942783,that
main,89,135,0.006692735749736802,2.130333768495006,1.9493900066449126,-2.174396321970459,hand
avaient,89,136,0.006692735749736802,2.1335389083702174,1.9493900066449126,-2.174396321970459,had
soir,87,137,0.006542337193562942,2.1367205671564067,1.9395192526186182,-2.184267075996753,evening
loin,87,138,0.006542337193562942,2.1398790864012365,1.9395192526186182,-2.184267075996753,far
place,86,139,0.006467137915476011,2.143014800254095,1.9344984512435675,-2.1892878773718043,square
près,86,140,0.006467137915476011,2.1461280356782377,1.9344984512435675,-2.1892878773718043,close
-ce,85,141,0.006391938637389081,2.1492191126553797,1.9294189257142926,-2.194367402901079,-this
air,84,142,0.006316739359302151,2.1522883443830563,1.9242792860618814,-2.19950704255349,air
moi,84,143,0.006316739359302151,2.1553360374650614,1.9242792860618814,-2.19950704255349,me
voix,83,144,0.006241540081215221,2.1583624920952493,1.919078092376074,-2.2047082362392976,voice
mains,82,145,0.00616634080312829,2.1613680022349744,1.9138138523837167,-2.209972476231655,hands
aussi,82,146,0.00616634080312829,2.1643528557844367,1.9138138523837167,-2.209972476231655,too
maison,80,147,0.006015942246954429,2.1673173347481756,1.9030899869919433,-2.2206963416234284,House
allait,79,148,0.005940742968867499,2.170261715394957,1.8976270912904412,-2.2261592373249304,was going to
petite,79,149,0.005940742968867499,2.173186268412274,1.8976270912904412,-2.2261592373249304,small
heures,78,150,0.005865543690780568,2.176091259055681,1.8920946026904801,-2.2316917259248914,time
eut,78,151,0.005865543690780568,2.1789769472931693,1.8920946026904801,-2.2316917259248914,east
trop,77,152,0.005790344412693638,2.181843587944772,1.8864907251724818,-2.2372956034428895,too much
autour,77,153,0.005790344412693638,2.1846914308175984,1.8864907251724818,-2.2372956034428895,around
ailleurs,77,154,0.005790344412693638,2.187520720836463,1.8864907251724818,-2.2372956034428895,elsewhere
répondit,76,155,0.005715145134606708,2.1903316981702914,1.8808135922807911,-2.2429727363345804,replied
long,75,156,0.005639945856519777,2.1931245983544616,1.8750612633916997,-2.2487250652236717,long
mon,75,157,0.005639945856519777,2.1958996524092336,1.8750612633916997,-2.2487250652236717,my
bonne,74,158,0.005564746578432847,2.1986570869544226,1.8692317197309762,-2.254554608884395,good
été,74,159,0.005564746578432847,2.2013971243204513,1.8692317197309762,-2.254554608884395,summer
jamais,74,160,0.005564746578432847,2.2041199826559246,1.8692317197309762,-2.254554608884395,never
jours,74,161,0.005564746578432847,2.2068258760318495,1.8692317197309762,-2.254554608884395,days
amour,74,162,0.005564746578432847,2.2095150145426303,1.8692317197309762,-2.254554608884395,love
terre,73,163,0.0054895473003459165,2.2121876044039577,1.8633228601204557,-2.260463468494916,Earth
ma,71,164,0.005339148744172056,2.214843848047698,1.851258348719075,-2.2725279798962963,my
monde,71,165,0.005339148744172056,2.217483944213906,1.851258348719075,-2.2725279798962963,world
elles,71,166,0.005339148744172056,2.220108088040055,1.851258348719075,-2.2725279798962963,they
chambre,70,167,0.005263949466085126,2.2227164711475833,1.845098040014257,-2.278688288601115,bedroom
eût,69,168,0.005188750187998195,2.2253092817258624,1.8388490907372552,-2.284937237878116,meant
bout,69,169,0.005188750187998195,2.2278867046136734,1.8388490907372552,-2.284937237878116,end
pauvre,69,170,0.005188750187998195,2.2304489213782737,1.8388490907372552,-2.284937237878116,poor
venait,68,171,0.005113550909911265,2.2329961103921536,1.8325089127062362,-2.291277415909135,came
mit,68,172,0.005113550909911265,2.2355284469075487,1.8325089127062362,-2.291277415909135,mit
dire,68,173,0.005113550909911265,2.2380461031287955,1.8325089127062362,-2.291277415909135,to say
semblait,68,174,0.005113550909911265,2.2405492482825995,1.8325089127062362,-2.291277415909135,seemed
père,67,175,0.005038351631824334,2.2430380486862944,1.8260748027008262,-2.2977115259145453,father
tandis,67,176,0.005038351631824334,2.2455126678141495,1.8260748027008262,-2.2977115259145453,while
heure,67,177,0.005038351631824334,2.2479732663618064,1.8260748027008262,-2.2977115259145453,time
quelques,67,178,0.005038351631824334,2.2504200023088936,1.8260748027008262,-2.2977115259145453,a few
chaque,66,179,0.004963152353737404,2.252853030979893,1.8195439355418683,-2.304242393073503,each
oui,66,180,0.004963152353737404,2.255272505103306,1.8195439355418683,-2.304242393073503,Yes
ainsi,66,181,0.004963152353737404,2.2576785748691846,1.8195439355418683,-2.304242393073503,Thus
lheureux,66,182,0.004963152353737404,2.2600713879850747,1.8195439355418683,-2.304242393073503,the happy one
derrière,65,183,0.004887953075650474,2.2624510897304293,1.8129133566428552,-2.310872971972516,behind
-vous,65,184,0.004887953075650474,2.2648178230095364,1.8129133566428552,-2.310872971972516,-you
votre,65,185,0.004887953075650474,2.2671717284030133,1.8129133566428552,-2.310872971972516,your
moins,65,186,0.004887953075650474,2.2695129442179165,1.8129133566428552,-2.310872971972516,less
yonville,65,187,0.004887953075650474,2.271841606536499,1.8129133566428552,-2.310872971972516,yonville
or,64,188,0.004812753797563543,2.2741578492636796,1.8061799739838869,-2.3176063546314847,gold
coeur,64,189,0.004812753797563543,2.276461804173244,1.8061799739838869,-2.3176063546314847,heart
oh,64,190,0.004812753797563543,2.278753600952829,1.8061799739838869,-2.3176063546314847,Oh
sont,63,191,0.004737554519476613,2.281033367247727,1.7993405494535815,-2.32444577916179,are
grands,63,192,0.004737554519476613,2.2833012287035492,1.7993405494535815,-2.32444577916179,great
petit,62,193,0.0046623552413896825,2.2855573090077734,1.7923916894982537,-2.331394639117118,small
tant,62,194,0.0046623552413896825,2.287801729930226,1.7923916894982537,-2.331394639117118,so much
vie,62,195,0.0046623552413896825,2.290034611362518,1.7923916894982537,-2.331394639117118,life
maintenant,62,196,0.0046623552413896825,2.2922560713564755,1.7923916894982537,-2.331394639117118,now
bon,62,197,0.0046623552413896825,2.294466226161593,1.7923916894982537,-2.331394639117118,Well
demanda,61,198,0.0045871559633027525,2.296665190261531,1.785329835010767,-2.3384564936046046,asked
doute,61,199,0.0045871559633027525,2.2988530764097064,1.785329835010767,-2.3384564936046046,doubt
rouen,61,200,0.0045871559633027525,2.301029995663981,1.785329835010767,-2.3384564936046046,Rouen
peut-être,61,201,0.0045871559633027525,2.3031960574204886,1.785329835010767,-2.3384564936046046,may be
souvent,61,202,0.0045871559633027525,2.305351369446624,1.785329835010767,-2.3384564936046046,often
eau,60,203,0.004511956685215822,2.3074960379132126,1.7781512503836434,-2.345635078231728,water
nuit,59,204,0.004436757407128892,2.3096301674258983,1.7708520116421442,-2.3529343169732275,night
apothicaire,59,205,0.004436757407128892,2.311753861055754,1.7708520116421442,-2.3529343169732275,apothecary
ni,58,206,0.004361558129041961,2.3138672203691533,1.7634279935629371,-2.3603583350524344,or
aller,58,207,0.004361558129041961,2.3159703454569174,1.7634279935629371,-2.3603583350524344,go
comment,58,208,0.004361558129041961,2.3180633349627615,1.7634279935629371,-2.3603583350524344,How? 'Or' What
suis,58,209,0.004361558129041961,2.320146286111054,1.7634279935629371,-2.3603583350524344,am
monsieur,57,210,0.004286358850955031,2.322219294733919,1.7558748556724912,-2.3679114729428803,Sir
eux,57,211,0.004286358850955031,2.3242824552976926,1.7558748556724912,-2.3679114729428803,them
jeune,57,212,0.004286358850955031,2.326335860928751,1.7558748556724912,-2.3679114729428803,young
-moi,56,213,0.0042111595728681,2.3283796034387376,1.7481880270062005,-2.3755983016091715,-me
eh,56,214,0.0042111595728681,2.3304137733491905,1.7481880270062005,-2.3755983016091715,eh
figure,56,215,0.0042111595728681,2.332438459915605,1.7481880270062005,-2.3755983016091715,figure
table,56,216,0.0042111595728681,2.3344537511509307,1.7481880270062005,-2.3755983016091715,table
personne,56,217,0.0042111595728681,2.3364597338485296,1.7481880270062005,-2.3755983016091715,anybody
aurait,56,218,0.0042111595728681,2.3384564936046046,1.7481880270062005,-2.3755983016091715,would have
pourquoi,56,219,0.0042111595728681,2.340444114840118,1.7481880270062005,-2.3755983016091715,Why
fallait,55,220,0.00413596029478117,2.342422680822206,1.7403626894942439,-2.3834236391211276,fell
seul,55,221,0.00413596029478117,2.34439227368511,1.7403626894942439,-2.3834236391211276,alone
fond,55,222,0.00413596029478117,2.3463529744506384,1.7403626894942439,-2.3834236391211276,background
milieu,54,223,0.00406076101669424,2.3483048630481607,1.7323937598229684,-2.391392568792403,environment
regardait,54,224,0.00406076101669424,2.3502480183341623,1.7323937598229684,-2.391392568792403,watched
côté,54,225,0.00406076101669424,2.3521825181113623,1.7323937598229684,-2.391392568792403,side
dès,53,226,0.003985561738607309,2.3541084391474008,1.724275869600789,-2.3995104590145826,from
entendait,53,227,0.003985561738607309,2.3560258571931225,1.724275869600789,-2.3995104590145826,heard
voyait,53,228,0.003985561738607309,2.3579348470004535,1.724275869600789,-2.3995104590145826,saw
pourtant,53,229,0.003985561738607309,2.359835482339888,1.724275869600789,-2.3995104590145826,yet
prit,53,230,0.003985561738607309,2.3617278360175926,1.724275869600789,-2.3995104590145826,suffer
t',53,231,0.003985561738607309,2.363611979892144,1.724275869600789,-2.3995104590145826,T '
beaucoup,52,232,0.003910362460520379,2.3654879848908994,1.716003343634799,-2.4077829849805727,a lot
enfant,52,233,0.003910362460520379,2.3673559210260184,1.716003343634799,-2.4077829849805727,child
grande,52,234,0.003910362460520379,2.3692158574101425,1.716003343634799,-2.4077829849805727,big
effet,52,235,0.003910362460520379,2.371067862271736,1.716003343634799,-2.4077829849805727,effect
bruit,52,236,0.003910362460520379,2.3729120029701067,1.716003343634799,-2.4077829849805727,noise
robe,52,237,0.003910362460520379,2.374748346010104,1.716003343634799,-2.4077829849805727,dress
-là,52,238,0.003910362460520379,2.376576957056512,1.716003343634799,-2.4077829849805727,-the
cet,52,239,0.003910362460520379,2.3783979009481375,1.716003343634799,-2.4077829849805727,this
haut,51,240,0.0038351631824334485,2.380211241711606,1.7075701760979363,-2.4162161525174355,high
choses,51,241,0.0038351631824334485,2.382017042574868,1.7075701760979363,-2.4162161525174355,things
pendant,51,242,0.0038351631824334485,2.383815365980431,1.7075701760979363,-2.4162161525174355,during
argent,51,243,0.0038351631824334485,2.3856062735983117,1.7075701760979363,-2.4162161525174355,money
pouvait,50,244,0.003759963904346518,2.387389826338729,1.6989700043360185,-2.424816324279353,could
église,50,245,0.003759963904346518,2.3891660843645326,1.6989700043360185,-2.424816324279353,church
reste,50,246,0.003759963904346518,2.390935107103379,1.6989700043360185,-2.424816324279353,rest
vite,50,247,0.003759963904346518,2.392696953259666,1.6989700043360185,-2.424816324279353,quick
vent,50,248,0.003759963904346518,2.394451680826216,1.6989700043360185,-2.424816324279353,wind
noir,50,249,0.003759963904346518,2.396199347095736,1.6989700043360185,-2.424816324279353,black
quelquefois,50,250,0.003759963904346518,2.397940008672037,1.6989700043360185,-2.424816324279353,sometimes
petits,49,251,0.003684764626259588,2.3996737214810375,1.6901960800285134,-2.433590248586858,small
trouvait,49,252,0.003684764626259588,2.4014005407815437,1.6901960800285134,-2.433590248586858,found
doigts,48,253,0.0036095653481726577,2.4031205211758175,1.6812412373755872,-2.4425450912397846,fingers
quel,48,254,0.0036095653481726577,2.404833716619938,1.6812412373755872,-2.4425450912397846,what
depuis,48,255,0.0036095653481726577,2.4065401804339546,1.6812412373755872,-2.4425450912397846,since
lorsqu',48,256,0.0036095653481726577,2.408239965311849,1.6812412373755872,-2.4425450912397846,when
ensuite,47,257,0.0035343660700857273,2.4099331233312946,1.6720978579357173,-2.4516884706796542,then
ayant,47,258,0.0035343660700857273,2.41161970596323,1.6720978579357173,-2.4516884706796542,having
francs,47,259,0.0035343660700857273,2.4132997640812515,1.6720978579357173,-2.4516884706796542,francs
quoi,47,260,0.0035343660700857273,2.4149733479708178,1.6720978579357173,-2.4516884706796542,what
longue,47,261,0.0035343660700857273,2.416640507338281,1.6720978579357173,-2.4516884706796542,long
femmes,47,262,0.0035343660700857273,2.4183012913197452,1.6720978579357173,-2.4516884706796542,women
peur,47,263,0.0035343660700857273,2.4199557484897576,1.6720978579357173,-2.4516884706796542,fear
parut,47,264,0.0035343660700857273,2.421603926869831,1.6720978579357173,-2.4516884706796542,appeared
restait,46,265,0.003459166791998797,2.4232458739368075,1.6627578316815739,-2.4610284969337974,remained
lit,46,266,0.003459166791998797,2.4248816366310666,1.6627578316815739,-2.4610284969337974,bed
félicité,46,267,0.003459166791998797,2.426511261364575,1.6627578316815739,-2.4610284969337974,felicity
afin,45,268,0.0033839675139118665,2.4281347940287885,1.6532125137753435,-2.470573814840028,in order to
tenait,45,269,0.0033839675139118665,2.4297522800024076,1.6532125137753435,-2.470573814840028,held
ciel,45,270,0.0033839675139118665,2.4313637641589874,1.6532125137753435,-2.470573814840028,sky
serait,45,271,0.0033839675139118665,2.4329692908744054,1.6532125137753435,-2.470573814840028,would be
fenêtre,45,272,0.0033839675139118665,2.4345689040341987,1.6532125137753435,-2.470573814840028,window
médecin,45,273,0.0033839675139118665,2.436162647040756,1.6532125137753435,-2.470573814840028,doctor
te,45,274,0.0033839675139118665,2.437750562820388,1.6532125137753435,-2.470573814840028,you
peine,44,275,0.003308768235824936,2.4393326938302624,1.6434526764861872,-2.480333652129184,sadness
autrefois,44,276,0.003308768235824936,2.4409090820652173,1.6434526764861872,-2.480333652129184,in the past
bord,44,277,0.003308768235824936,2.442479769064448,1.6434526764861872,-2.480333652129184,edge
soleil,44,278,0.003308768235824936,2.4440447959180758,1.6434526764861872,-2.480333652129184,Sun
alla,44,279,0.003308768235824936,2.4456042032735974,1.6434526764861872,-2.480333652129184,went
salle,44,280,0.003308768235824936,2.447158031342219,1.6434526764861872,-2.480333652129184,room
faut,44,281,0.003308768235824936,2.4487063199050794,1.6434526764861872,-2.480333652129184,should
toi,44,282,0.003308768235824936,2.450249108319361,1.6434526764861872,-2.480333652129184,you
portait,43,283,0.0032335689577380057,2.45178643552429,1.6334684555795864,-2.490317873035785,wearing
savait,43,284,0.0032335689577380057,2.4533183400470375,1.6334684555795864,-2.490317873035785,knew
lèvres,43,285,0.0032335689577380057,2.45484486000851,1.6334684555795864,-2.490317873035785,lips
lui-même,43,286,0.0032335689577380057,2.4563660331290427,1.6334684555795864,-2.490317873035785,itself
matin,43,287,0.0032335689577380057,2.4578818967339924,1.6334684555795864,-2.490317873035785,morning
dîner,43,288,0.0032335689577380057,2.4593924877592306,1.6334684555795864,-2.490317873035785,having dinner
sentait,43,289,0.0032335689577380057,2.4608978427565478,1.6334684555795864,-2.490317873035785,felt
mal,42,290,0.0031583696796510753,2.4623979978989556,1.6232492903979003,-2.5005370382174714,wrong
abord,42,291,0.0031583696796510753,2.4638929889859074,1.6232492903979003,-2.5005370382174714,on board
presque,42,292,0.0031583696796510753,2.465382851448418,1.6232492903979003,-2.5005370382174714,almost
sais,42,293,0.0031583696796510753,2.4668676203541096,1.6232492903979003,-2.5005370382174714,know
voilà,42,294,0.0031583696796510753,2.468347330412157,1.6232492903979003,-2.5005370382174714,here is
prendre,41,295,0.003083170401564145,2.469822015978163,1.6127838567197355,-2.511002471895636,to take
route,41,296,0.003083170401564145,2.4712917110589383,1.6127838567197355,-2.511002471895636,road
aperçut,41,297,0.003083170401564145,2.4727564493172123,1.6127838567197355,-2.511002471895636,caught sight
dessus,41,298,0.003083170401564145,2.4742162640762553,1.6127838567197355,-2.511002471895636,above
dieu,41,299,0.003083170401564145,2.4756711883244296,1.6127838567197355,-2.511002471895636,God
prenait,41,300,0.003083170401564145,2.477121254719662,1.6127838567197355,-2.511002471895636,taking
écria,41,301,0.003083170401564145,2.478566495593843,1.6127838567197355,-2.511002471895636,writing
nos,40,302,0.0030079711234772145,2.4800069429571505,1.6020599913279623,-2.5217263372874092,our
