word,freq,rank,rel freq,log rank,log freq,log rel freq,trans
δε,450,32,0.03237410071942446,1.5051499783199058,2.6532125137753435,-1.4898022864787512,not
στον,437,33,0.03143884892086331,1.5185139398778873,2.6404814369704215,-1.502533363283673,to
σε,415,34,0.02985611510791367,1.5314789170422551,2.6180480967120925,-1.5249667035420023,in
εγώ,406,35,0.02920863309352518,1.5440680443502754,2.608526033577194,-1.534488766676901,I
μ',406,36,0.02920863309352518,1.556302500767287,2.608526033577194,-1.534488766676901,with
τώρα,403,37,0.028992805755395683,1.5682017240669948,2.605305046141109,-1.5377097541129856,now
εκεί,391,38,0.028129496402877697,1.57978359661681,2.5921767573958667,-1.5508380428582282,there
στη,390,39,0.02805755395683453,1.591064607026499,2.591064607026499,-1.5519501932275959,at
τότες,390,40,0.02805755395683453,1.6020599913279623,2.591064607026499,-1.5519501932275959,yaw
διο,383,41,0.027553956834532375,1.6127838567197355,2.5831987739686224,-1.5598160262854721,council
μες,380,42,0.027338129496402876,1.6232492903979003,2.57978359661681,-1.5632312036372848,mock
μας,377,43,0.02712230215827338,1.6334684555795864,2.5763413502057926,-1.5666734500483022,us
ως,370,44,0.026618705035971222,1.6434526764861872,2.5682017240669945,-1.5748130761871,as
γιος,368,45,0.026474820143884893,1.6532125137753435,2.5658478186735176,-1.577166981580577,son
για,343,46,0.024676258992805754,1.6627578316815739,2.53529412004277,-1.6077206802113244,for
από,326,47,0.023453237410071943,1.6720978579357173,2.513217600067939,-1.629797200186156,from
τότε,323,48,0.023237410071942445,1.6812412373755872,2.5092025223311025,-1.633812277922992,then
σα,319,49,0.022949640287769784,1.6901960800285134,2.503790683057181,-1.6392241171969137,as
σ',305,50,0.02194244604316547,1.6989700043360185,2.484299839346786,-1.658714960907309,at
ας,303,51,0.021798561151079136,1.7075701760979363,2.481442628502305,-1.66157217175179,let
πιο,296,52,0.021294964028776977,1.716003343634799,2.4712917110589383,-1.6717230891951564,more
πια,290,53,0.020863309352517987,1.724275869600789,2.4623979978989556,-1.6806168023551387,any longer
στην,277,54,0.019928057553956834,1.7323937598229684,2.442479769064448,-1.7005350311896463,at
ναν,269,55,0.019352517985611512,1.7403626894942439,2.4297522800024076,-1.713262520251687,nan
μον,267,56,0.01920863309352518,1.7481880270062005,2.426511261364575,-1.7165035388895198,mon
αφτός,261,57,0.018776978417266187,1.7558748556724912,2.416640507338281,-1.726374292915814,foam
εδώ,261,58,0.018776978417266187,1.7634279935629371,2.416640507338281,-1.726374292915814,here
μια,260,59,0.01870503597122302,1.7708520116421442,2.4149733479708178,-1.728041452283277,a
πίσω,255,60,0.018345323741007193,1.7781512503836434,2.4065401804339546,-1.7364746198201397,back
μέσα,246,61,0.017697841726618705,1.785329835010767,2.390935107103379,-1.7520796931507157,inside
τις,245,62,0.01762589928057554,1.7923916894982537,2.3891660843645326,-1.7538487158895624,the
τρώες,245,63,0.01762589928057554,1.7993405494535815,2.3891660843645326,-1.7538487158895624,tattoo
π',238,64,0.017122302158273383,1.8061799739838869,2.376576957056512,-1.766437843197583,Pi'
ή,237,65,0.017050359712230217,1.8129133566428552,2.374748346010104,-1.768266454243991,the
όλοι,235,66,0.016906474820143885,1.8195439355418683,2.371067862271736,-1.7719469379823587,all
ομπρός,231,67,0.016618705035971224,1.8260748027008262,2.363611979892144,-1.7794028203619505,umbrish
οχ,221,68,0.01589928057553957,1.8325089127062362,2.34439227368511,-1.7986225265689841,Oh
καρδιά,212,69,0.01525179856115108,1.8388490907372552,2.326335860928751,-1.8166789393253435,heart
στ',208,70,0.014964028776978418,1.845098040014257,2.3180633349627615,-1.8249514652913335,f
δία,206,71,0.014820143884892086,1.851258348719075,2.3138672203691533,-1.8291475798849415,for
εσύ,202,72,0.014532374100719425,1.8573324964312683,2.305351369446624,-1.837663430807471,you
πως,198,73,0.014244604316546762,1.8633228601204557,2.296665190261531,-1.8463496099925638,how
κοντά,193,74,0.013884892086330935,1.8692317197309762,2.2855573090077734,-1.857457491246321,close
στους,182,75,0.013093525179856114,1.8750612633916997,2.2600713879850747,-1.8829434122690203,to
είναι,181,76,0.01302158273381295,1.8808135922807911,2.2576785748691846,-1.8853362253849104,is
χέρια,180,77,0.012949640287769784,1.8864907251724818,2.255272505103306,-1.887742295150789,hands
γιο,179,78,0.01287769784172662,1.8920946026904801,2.252853030979893,-1.8901617692742019,son
όλους,174,79,0.012517985611510792,1.8976270912904412,2.2405492482825995,-1.9024655519714953,everyone
πάντα,173,80,0.012446043165467626,1.9030899869919433,2.2380461031287955,-1.9049686971252995,always
κοντάρι,170,81,0.01223021582733813,1.9084850188786497,2.2304489213782737,-1.9125658788758209,pole
όμως,168,82,0.012086330935251799,1.9138138523837167,2.2253092817258624,-1.9177055185282321,Nevertheless
γιατί,163,83,0.011726618705035972,1.919078092376074,2.2121876044039577,-1.930827195850137,why
σας,160,84,0.011510791366906475,1.9242792860618814,2.2041199826559246,-1.93889481759817,your
λόγια,157,85,0.011294964028776978,1.9294189257142926,2.1958996524092336,-1.947115147844861,words
εφτύς,156,86,0.011223021582733812,1.9344984512435675,2.1931245983544616,-1.9498902018996334,epitas
πριν,154,87,0.011079136690647482,1.9395192526186182,2.187520720836463,-1.9554940794176316,before
ακόμα,151,88,0.010863309352517985,1.9444826721501687,2.1789769472931693,-1.9640378529609255,still
μη,151,89,0.010863309352517985,1.9493900066449126,2.1789769472931693,-1.9640378529609255,non
αφτά,151,90,0.010863309352517985,1.9542425094393248,2.1789769472931693,-1.9640378529609255,queue
πλοία,150,91,0.01079136690647482,1.9590413923210932,2.176091259055681,-1.9669235411984134,ships
έχτορα,150,92,0.01079136690647482,1.9637878273455551,2.176091259055681,-1.9669235411984134,half
χέρι,149,93,0.010719424460431655,1.968482948553935,2.173186268412274,-1.969828531841821,hand
πάει,147,94,0.010575539568345324,1.9731278535996983,2.1673173347481756,-1.9756974655059185,go
αφτό,142,95,0.010215827338129497,1.9777236052888476,2.1522883443830563,-1.9907264558710385,visibility
στήθια,139,96,0.01,1.9822712330395682,2.143014800254095,-1.9999999999999996,breasts
μάχη,138,97,0.009928057553956834,1.9867717342662448,2.1398790864012365,-2.0031357138528585,battle
απάνου,138,98,0.009928057553956834,1.9912260756924949,2.1398790864012365,-2.0031357138528585,refrigerated
στου,137,99,0.00985611510791367,1.9956351945975497,2.1367205671564067,-2.0062942330976883,stu
δίας,135,100,0.009712230215827337,2.0,2.130333768495006,-2.012681031759089,Jupiter
μαζί,134,101,0.009640287769784173,2.0043213737826426,2.1271047983648073,-2.0159100018892873,together
καράβια,131,102,0.009424460431654676,2.008600171761917,2.117271295655764,-2.0257435045983305,ships
ν',131,103,0.009424460431654676,2.012837224705172,2.117271295655764,-2.0257435045983305,n '
έχτορας,131,104,0.009424460431654676,2.0170333392987803,2.117271295655764,-2.0257435045983305,crow
πήρε,129,105,0.009280575539568346,2.021189299069938,2.110589710299249,-2.032425089954846,got
μπροστά,128,106,0.00920863309352518,2.02530586526477,2.107209969647868,-2.0358048306062266,in front
γύρω,128,107,0.00920863309352518,2.0293837776852093,2.107209969647868,-2.0358048306062266,round
κάτου,127,108,0.009136690647482014,2.0334237554869494,2.103803720955957,-2.039211079298138,buck
όξω,123,109,0.008848920863309353,2.0374264979406234,2.0899051114393976,-2.053109688814697,out
γης,123,110,0.008848920863309353,2.041392685158225,2.0899051114393976,-2.053109688814697,earth
πολύ,122,111,0.008776978417266186,2.045322978786657,2.086359830674748,-2.0566549695793466,very
λες,122,112,0.008776978417266186,2.049218022670181,2.086359830674748,-2.0566549695793466,you say
όταν,122,113,0.008776978417266186,2.0530784434834195,2.086359830674748,-2.0566549695793466,when
μην,122,114,0.008776978417266186,2.0569048513364723,2.086359830674748,-2.0566549695793466,do not
αφτοί,122,115,0.008776978417266186,2.0606978403536114,2.086359830674748,-2.0566549695793466,afro
πρώτα,121,116,0.008705035971223022,2.064457989226918,2.08278537031645,-2.0602294299376447,first
αμάξι,121,117,0.008705035971223022,2.0681858617461617,2.08278537031645,-2.0602294299376447,cab
κάμπο,120,118,0.008633093525179856,2.0718820073061255,2.0791812460476247,-2.0638335542064703,plain
κάστρο,118,119,0.008489208633093525,2.0755469613925306,2.0718820073061255,-2.0711327929479695,castle
πώς,116,120,0.008345323741007195,2.0791812460476247,2.064457989226918,-2.0785568110271764,how
έπειτα,116,121,0.008345323741007195,2.08278537031645,2.064457989226918,-2.0785568110271764,afterward
χάμου,116,122,0.008345323741007195,2.086359830674748,2.064457989226918,-2.0785568110271764,chamber
είχε,114,123,0.008201438848920863,2.0899051114393976,2.0569048513364723,-2.0861099489176222,it had
θεά,111,124,0.007985611510791368,2.093421685162235,2.045322978786657,-2.0976918214674374,view
όλα,109,125,0.007841726618705035,2.0969100130080562,2.0374264979406234,-2.1055883023134716,all
αχαιών,109,126,0.007841726618705035,2.1003705451175625,2.0374264979406234,-2.1055883023134716,swish
αργίτες,109,127,0.007841726618705035,2.103803720955957,2.0374264979406234,-2.1055883023134716,clay
είταν,109,128,0.007841726618705035,2.107209969647868,2.0374264979406234,-2.1055883023134716,were
είδε,108,129,0.00776978417266187,2.110589710299249,2.0334237554869494,-2.109591044767145,saw
έχει,105,130,0.007553956834532374,2.1139433523068365,2.021189299069938,-2.1218255011841567,he's got
αφτή,105,131,0.007553956834532374,2.117271295655764,2.021189299069938,-2.1218255011841567,visor
θεοί,104,132,0.007482014388489209,2.1205739312058496,2.0170333392987803,-2.1259814609553147,gods
λόγο,103,133,0.007410071942446043,2.123851640967086,2.012837224705172,-2.1301775755489225,reason
ατρέα,102,134,0.007338129496402878,2.1271047983648073,2.008600171761917,-2.134414628492177,Alas
λέει,102,135,0.007338129496402878,2.130333768495006,2.008600171761917,-2.134414628492177,says
κανείς,101,136,0.007266187050359712,2.1335389083702174,2.0043213737826426,-2.1386934264714523,you do
πάλι,100,137,0.007194244604316547,2.1367205671564067,2.0,-2.143014800254095,again
θες,99,138,0.007122302158273381,2.1398790864012365,1.9956351945975497,-2.1473796056565453,want
τρώων,97,139,0.0069784172661870505,2.143014800254095,1.9867717342662448,-2.15624306598785,tin
κατόπι,97,140,0.0069784172661870505,2.1461280356782377,1.9867717342662448,-2.15624306598785,master
μέση,96,141,0.006906474820143885,2.1492191126553797,1.9822712330395682,-2.1607435672145265,waist
άκρη,95,142,0.006834532374100719,2.1522883443830563,1.9777236052888476,-2.1652911949652474,edge
θαν,95,143,0.006834532374100719,2.1553360374650614,1.9777236052888476,-2.1652911949652474,THAN
άρματα,94,144,0.006762589928057554,2.1583624920952493,1.9731278535996983,-2.169886946654396,charm
κρόνου,93,145,0.0066906474820143886,2.1613680022349744,1.968482948553935,-2.1745318517001597,Saturn
άλλοι,92,146,0.006618705035971223,2.1643528557844367,1.9637878273455551,-2.1792269729085394,others
όχι,92,147,0.006618705035971223,2.1673173347481756,1.9637878273455551,-2.1792269729085394,no
γιε,91,148,0.006546762589928057,2.170261715394957,1.9590413923210932,-2.1839734079330015,yesterday
εμένα,90,149,0.006474820143884892,2.173186268412274,1.9542425094393248,-2.18877229081477,me
βασιλιά,90,150,0.006474820143884892,2.176091259055681,1.9542425094393248,-2.18877229081477,king
αχιλέας,90,151,0.006474820143884892,2.1789769472931693,1.9542425094393248,-2.18877229081477,Achilles
αχιλέα,89,152,0.006402877697841727,2.181843587944772,1.9493900066449126,-2.193624793609182,clam
ήρα,88,153,0.006330935251798561,2.1846914308175984,1.9444826721501687,-2.1985321281039263,Hera
παν,88,154,0.006330935251798561,2.187520720836463,1.9444826721501687,-2.1985321281039263,Pan
πέρα,87,155,0.006258992805755396,2.1903316981702914,1.9395192526186182,-2.2034955476354763,beyond
πήγε,87,156,0.006258992805755396,2.1931245983544616,1.9395192526186182,-2.2034955476354763,went
έλα,85,157,0.006115107913669065,2.1958996524092336,1.9294189257142926,-2.213595874539802,come
νου,85,158,0.006115107913669065,2.1986570869544226,1.9294189257142926,-2.213595874539802,mad
πύργο,84,159,0.0060431654676258995,2.2013971243204513,1.9242792860618814,-2.218735514192213,tower
κάθε,84,160,0.0060431654676258995,2.2041199826559246,1.9242792860618814,-2.218735514192213,each
τόσο,83,161,0.005971223021582734,2.2068258760318495,1.919078092376074,-2.223936707878021,such a
πρώτος,83,162,0.005971223021582734,2.2095150145426303,1.919078092376074,-2.223936707878021,first
αφτόν,82,163,0.005899280575539568,2.2121876044039577,1.9138138523837167,-2.2292009478703783,aphon
όπως,81,164,0.005827338129496403,2.214843848047698,1.9084850188786497,-2.234529781375445,such as
δίχως,81,165,0.005827338129496403,2.217483944213906,1.9084850188786497,-2.234529781375445,without
εκείνος,81,166,0.005827338129496403,2.220108088040055,1.9084850188786497,-2.234529781375445,that
όλο,80,167,0.0057553956834532375,2.2227164711475833,1.9030899869919433,-2.239924813262151,all
όσο,80,168,0.0057553956834532375,2.2253092817258624,1.9030899869919433,-2.239924813262151,as much as
μήτε,80,169,0.0057553956834532375,2.2278867046136734,1.9030899869919433,-2.239924813262151,nor
πολλά,80,170,0.0057553956834532375,2.2304489213782737,1.9030899869919433,-2.239924813262151,many
φωτιά,80,171,0.0057553956834532375,2.2329961103921536,1.9030899869919433,-2.239924813262151,fire
δαναοί,78,172,0.005611510791366906,2.2355284469075487,1.8920946026904801,-2.2509201975636146,dais
στις,78,173,0.005611510791366906,2.2380461031287955,1.8920946026904801,-2.2509201975636146,at
μάτια,78,174,0.005611510791366906,2.2405492482825995,1.8920946026904801,-2.2509201975636146,eyes
θεούς,78,175,0.005611510791366906,2.2430380486862944,1.8920946026904801,-2.2509201975636146,gods
κάνει,77,176,0.005539568345323741,2.2455126678141495,1.8864907251724818,-2.256524075081613,make
πόλεμο,77,177,0.005539568345323741,2.2479732663618064,1.8864907251724818,-2.256524075081613,war
ίσα,77,178,0.005539568345323741,2.2504200023088936,1.8864907251724818,-2.256524075081613,equal
άτια,76,179,0.005467625899280576,2.252853030979893,1.8808135922807911,-2.2622012079733036,sues
κόρη,75,180,0.00539568345323741,2.255272505103306,1.8750612633916997,-2.2679535368623944,daughter
γοργά,75,181,0.00539568345323741,2.2576785748691846,1.8750612633916997,-2.2679535368623944,rapidly
αφού,74,182,0.005323741007194244,2.2600713879850747,1.8692317197309762,-2.2737830805231187,after
ενώ,74,183,0.005323741007194244,2.2624510897304293,1.8692317197309762,-2.2737830805231187,while
αλάργα,73,184,0.005251798561151079,2.2648178230095364,1.8633228601204557,-2.279691940133639,far away
εμείς,73,185,0.005251798561151079,2.2671717284030133,1.8633228601204557,-2.279691940133639,we
πω,73,186,0.005251798561151079,2.2695129442179165,1.8633228601204557,-2.279691940133639,tell
άλλο,73,187,0.005251798561151079,2.271841606536499,1.8633228601204557,-2.279691940133639,other
όπλο,73,188,0.005251798561151079,2.2741578492636796,1.8633228601204557,-2.279691940133639,weapon
άλογα,72,189,0.005179856115107914,2.276461804173244,1.8573324964312683,-2.2856823038228264,horses
παιδιά,71,190,0.005107913669064748,2.278753600952829,1.851258348719075,-2.2917564515350195,children
αίας,71,191,0.005107913669064748,2.281033367247727,1.851258348719075,-2.2917564515350195,Ajax
ασπίδα,70,192,0.005035971223021582,2.2833012287035492,1.845098040014257,-2.297916760239838,shield
θεός,69,193,0.004964028776978417,2.2855573090077734,1.8388490907372552,-2.3041657095168393,god
ψυχή,69,194,0.004964028776978417,2.287801729930226,1.8388490907372552,-2.3041657095168393,soul
αμέσως,68,195,0.004892086330935252,2.290034611362518,1.8325089127062362,-2.3105058875478584,right now
ξανά,68,196,0.004892086330935252,2.2922560713564755,1.8325089127062362,-2.3105058875478584,again
γέρος,67,197,0.0048201438848920865,2.294466226161593,1.8260748027008262,-2.316939997553268,old man
άντρες,67,198,0.0048201438848920865,2.296665190261531,1.8260748027008262,-2.316939997553268,men
σιμά,67,199,0.0048201438848920865,2.2988530764097064,1.8260748027008262,-2.316939997553268,Simma
κατά,67,200,0.0048201438848920865,2.301029995663981,1.8260748027008262,-2.316939997553268,against
μέρα,66,201,0.004748201438848921,2.3031960574204886,1.8195439355418683,-2.323470864712226,day
ίσως,66,202,0.004748201438848921,2.305351369446624,1.8195439355418683,-2.323470864712226,maybe
καλά,66,203,0.004748201438848921,2.3074960379132126,1.8195439355418683,-2.323470864712226,good
τούπε,66,204,0.004748201438848921,2.3096301674258983,1.8195439355418683,-2.323470864712226,train
ναι,66,205,0.004748201438848921,2.311753861055754,1.8195439355418683,-2.323470864712226,Yes
στης,66,206,0.004748201438848921,2.3138672203691533,1.8195439355418683,-2.323470864712226,to
μάννα,66,207,0.004748201438848921,2.3159703454569174,1.8195439355418683,-2.323470864712226,manna
πόδια,66,208,0.004748201438848921,2.3180633349627615,1.8195439355418683,-2.323470864712226,legs
παιδί,65,209,0.004676258992805755,2.320146286111054,1.8129133566428552,-2.3301014436112393,child
εσένα,64,210,0.00460431654676259,2.322219294733919,1.8061799739838869,-2.3368348262702074,you
κεφάλι,64,211,0.00460431654676259,2.3242824552976926,1.8061799739838869,-2.3368348262702074,head
νεκρό,63,212,0.004532374100719425,2.326335860928751,1.7993405494535815,-2.3436742508005133,dead
τριγύρω,62,213,0.004460431654676259,2.3283796034387376,1.7923916894982537,-2.350623110755841,around
τάχα,61,214,0.004388489208633093,2.3304137733491905,1.785329835010767,-2.357684965243328,supposedly
άλλος,61,215,0.004388489208633093,2.332438459915605,1.785329835010767,-2.357684965243328,other
θάρρος,61,216,0.004388489208633093,2.3344537511509307,1.785329835010767,-2.357684965243328,courage
νύχτα,60,217,0.004316546762589928,2.3364597338485296,1.7781512503836434,-2.3648635498704516,night
φωνή,60,218,0.004316546762589928,2.3384564936046046,1.7781512503836434,-2.3648635498704516,voice
πλήθος,59,219,0.004244604316546763,2.340444114840118,1.7708520116421442,-2.3721627886119507,host
γέρο,59,220,0.004244604316546763,2.342422680822206,1.7708520116421442,-2.3721627886119507,old man
'ναι,59,221,0.004244604316546763,2.34439227368511,1.7708520116421442,-2.3721627886119507,'Yes
πας,59,222,0.004244604316546763,2.3463529744506384,1.7708520116421442,-2.3721627886119507,pa
σπλάχνα,58,223,0.004172661870503597,2.3483048630481607,1.7634279935629371,-2.379586806691157,bowels
δρόμο,57,224,0.004100719424460431,2.3502480183341623,1.7558748556724912,-2.3871399445816035,road
πες,57,225,0.004100719424460431,2.3521825181113623,1.7558748556724912,-2.3871399445816035,tell
θ',57,226,0.004100719424460431,2.3541084391474008,1.7558748556724912,-2.3871399445816035,θ '
διομήδη,57,227,0.004100719424460431,2.3560258571931225,1.7558748556724912,-2.3871399445816035,diomedes
κύμα,56,228,0.004028776978417266,2.3579348470004535,1.7481880270062005,-2.3948267732478943,wave
καν,56,229,0.004028776978417266,2.359835482339888,1.7481880270062005,-2.3948267732478943,even
τού,56,230,0.004028776978417266,2.3617278360175926,1.7481880270062005,-2.3948267732478943,of
διομήδης,56,231,0.004028776978417266,2.363611979892144,1.7481880270062005,-2.3948267732478943,diomedide
στρατό,55,232,0.003956834532374101,2.3654879848908994,1.7403626894942439,-2.402652110759851,military
άλλους,55,233,0.003956834532374101,2.3673559210260184,1.7403626894942439,-2.402652110759851,others
αθηνά,55,234,0.003956834532374101,2.3692158574101425,1.7403626894942439,-2.402652110759851,Athena
πριάμου,54,235,0.003884892086330935,2.371067862271736,1.7323937598229684,-2.4106210404311263,baler
θαρρώ,54,236,0.003884892086330935,2.3729120029701067,1.7323937598229684,-2.4106210404311263,preserve
τρέχει,54,237,0.003884892086330935,2.374748346010104,1.7323937598229684,-2.4106210404311263,is running
στέκει,53,238,0.00381294964028777,2.376576957056512,1.724275869600789,-2.418738930653306,stand
στων,53,239,0.00381294964028777,2.3783979009481375,1.724275869600789,-2.418738930653306,to
όλη,52,240,0.0037410071942446045,2.380211241711606,1.716003343634799,-2.4270114566192955,all
αχαιούς,52,241,0.0037410071942446045,2.382017042574868,1.716003343634799,-2.4270114566192955,swallow
γλήγορα,52,242,0.0037410071942446045,2.383815365980431,1.716003343634799,-2.4270114566192955,standard
βαριά,52,243,0.0037410071942446045,2.3856062735983117,1.716003343634799,-2.4270114566192955,heavy
θέλει,52,244,0.0037410071942446045,2.387389826338729,1.716003343634799,-2.4270114566192955,wants
ποτές,52,245,0.0037410071942446045,2.3891660843645326,1.716003343634799,-2.4270114566192955,beverage
ασκέρι,52,246,0.0037410071942446045,2.390935107103379,1.716003343634799,-2.4270114566192955,shack
κορμί,52,247,0.0037410071942446045,2.392696953259666,1.716003343634799,-2.4270114566192955,trim
δα,52,248,0.0037410071942446045,2.394451680826216,1.716003343634799,-2.4270114566192955,da
μενέλας,52,249,0.0037410071942446045,2.396199347095736,1.716003343634799,-2.4270114566192955,mene
απάντησε,51,250,0.003669064748201439,2.397940008672037,1.7075701760979363,-2.4354446241561583,replied
μήπως,51,251,0.003669064748201439,2.3996737214810375,1.7075701760979363,-2.4354446241561583,maybe
δουλιά,51,252,0.003669064748201439,2.4014005407815437,1.7075701760979363,-2.4354446241561583,work
άντρα,51,253,0.003669064748201439,2.4031205211758175,1.7075701760979363,-2.4354446241561583,man
καστρί,51,254,0.003669064748201439,2.404833716619938,1.7075701760979363,-2.4354446241561583,kastri
κοντάρια,51,255,0.003669064748201439,2.4065401804339546,1.7075701760979363,-2.4354446241561583,puddle
ότι,50,256,0.0035971223021582736,2.408239965311849,1.6989700043360185,-2.4440447959180758,that
μεγάλο,50,257,0.0035971223021582736,2.4099331233312946,1.6989700043360185,-2.4440447959180758,large
αφτού,49,258,0.003525179856115108,2.41161970596323,1.6901960800285134,-2.452818720225581,attraction
αγαμέμνος,49,259,0.003525179856115108,2.4132997640812515,1.6901960800285134,-2.452818720225581,Agamemno
οχτρούς,49,260,0.003525179856115108,2.4149733479708178,1.6901960800285134,-2.452818720225581,obtrans
μεγάλη,49,261,0.003525179856115108,2.416640507338281,1.6901960800285134,-2.452818720225581,big
δίπλα,49,262,0.003525179856115108,2.4183012913197452,1.6901960800285134,-2.452818720225581,beside
άδη,48,263,0.0034532374100719426,2.4199557484897576,1.6812412373755872,-2.461773562878508,hell
πατρίδα,48,264,0.0034532374100719426,2.421603926869831,1.6812412373755872,-2.461773562878508,homeland
πηλέα,48,265,0.0034532374100719426,2.4232458739368075,1.6812412373755872,-2.461773562878508,pellet
δώρα,48,266,0.0034532374100719426,2.4248816366310666,1.6812412373755872,-2.461773562878508,gifts
όπου,48,267,0.0034532374100719426,2.426511261364575,1.6812412373755872,-2.461773562878508,where
άρη,48,268,0.0034532374100719426,2.4281347940287885,1.6812412373755872,-2.461773562878508,Mars
μακριά,47,269,0.003381294964028777,2.4297522800024076,1.6720978579357173,-2.4709169423183774,far away
φοίβος,47,270,0.003381294964028777,2.4313637641589874,1.6720978579357173,-2.4709169423183774,Phivos
αία,47,271,0.003381294964028777,2.4329692908744054,1.6720978579357173,-2.4709169423183774,aia
θεών,47,272,0.003381294964028777,2.4345689040341987,1.6720978579357173,-2.4709169423183774,goddess
καθώς,47,273,0.003381294964028777,2.436162647040756,1.6720978579357173,-2.4709169423183774,as
ώμους,47,274,0.003381294964028777,2.437750562820388,1.6720978579357173,-2.4709169423183774,shoulders
μενέλα,47,275,0.003381294964028777,2.4393326938302624,1.6720978579357173,-2.4709169423183774,mine
λίγο,46,276,0.0033093525179856116,2.4409090820652173,1.6627578316815739,-2.4802569685725206,a little bit
μόνε,46,277,0.0033093525179856116,2.442479769064448,1.6627578316815739,-2.4802569685725206,mule
πάλε,46,278,0.0033093525179856116,2.4440447959180758,1.6627578316815739,-2.4802569685725206,pale
λοιπόν,46,279,0.0033093525179856116,2.4456042032735974,1.6627578316815739,-2.4802569685725206,Well
παντού,46,280,0.0033093525179856116,2.447158031342219,1.6627578316815739,-2.4802569685725206,everywhere
νίκη,46,281,0.0033093525179856116,2.4487063199050794,1.6627578316815739,-2.4802569685725206,win
διός,45,282,0.003237410071942446,2.450249108319361,1.6532125137753435,-2.4898022864787515,dive
ώρα,45,283,0.003237410071942446,2.45178643552429,1.6532125137753435,-2.4898022864787515,time
βασιλιάς,45,284,0.003237410071942446,2.4533183400470375,1.6532125137753435,-2.4898022864787515,king
δυσσέας,45,285,0.003237410071942446,2.45484486000851,1.6532125137753435,-2.4898022864787515,objection
δει,45,286,0.003237410071942446,2.4563660331290427,1.6532125137753435,-2.4898022864787515,seen
σφαγή,45,287,0.003237410071942446,2.4578818967339924,1.6532125137753435,-2.4898022864787515,slaughter
ήρθε,44,288,0.0031654676258992807,2.4593924877592306,1.6434526764861872,-2.4995621237679075,he came
πατέρα,44,289,0.0031654676258992807,2.4608978427565478,1.6434526764861872,-2.4995621237679075,father
πιος,43,290,0.003093525179856115,2.4623979978989556,1.6334684555795864,-2.5095463446745083,Pius
τόνε,43,291,0.003093525179856115,2.4638929889859074,1.6334684555795864,-2.5095463446745083,ton
πει,43,292,0.003093525179856115,2.465382851448418,1.6334684555795864,-2.5095463446745083,say
βάζει,43,293,0.003093525179856115,2.4668676203541096,1.6334684555795864,-2.5095463446745083,puts
